Layer 1 weights,Layer 2 weights,Layer 3 weights,Layer 1 biases,Layer 2 biases,Layer 3 biases
-0.09072961,,,,,
-0.027891973,,,,,
-0.029940726,,,,,
-0.07979617,,,,,
-0.042828396,,,,,
-0.0890814,,,,,
-0.083271675,,,,,
-0.028986523,,,,,
-0.07355406,,,,,
-0.061183833,,,,,
-0.030199122,,,,,
-0.058867436,,,,,
-0.07229392,,,,,
-0.06236988,,,,,
-0.064959645,,,,,
-0.055661052,,,,,
-0.025869092,,,,,
-0.056489363,,,,,
-0.09421376,,,,,
0.06929927,,,,,
0.060344175,,,,,
0.0631019,,,,,
0.08591781,,,,,
0.08988274,,,,,
0.051157843,,,,,
0.0957742,,,,,
0.038670678,,,,,
0.065374695,,,,,
-0.018394513,,,,,
-0.025872022,,,,,
-0.09156426,,,,,
-0.09017352,,,,,
-0.0480996,,,,,
-0.0703871,,,,,
-0.0328379,,,,,
-0.040754747,,,,,
-0.03504563,,,,,
-0.06567705,,,,,
-0.06559913,,,,,
-0.053401772,,,,,
-0.048868965,,,,,
-0.094744496,,,,,
-0.040570997,,,,,
-0.037981037,,,,,
-0.06534948,,,,,
-0.06418155,,,,,
-0.048217583,,,,,
0.02329007,,,,,
0.04336493,,,,,
0.08031162,,,,,
0.029495984,,,,,
0.08814595,,,,,
0.053416286,,,,,
0.086034715,,,,,
0.03313642,,,,,
0.058247022,,,,,
0.065592,,,,,
-0.0568877,,,,,
-0.053416952,,,,,
-0.050431658,,,,,
-0.055947796,,,,,
-0.090149425,,,,,
-0.034407053,,,,,
-0.025544543,,,,,
-0.065181896,,,,,
-0.051992625,,,,,
-0.026200626,,,,,
-0.05182603,,,,,
-0.07762243,,,,,
-0.029414607,,,,,
-0.03810109,,,,,
-0.095597215,,,,,
-0.03236749,,,,,
-0.066739336,,,,,
-0.07870144,,,,,
0.0773217,,,,,
0.04219469,,,,,
0.054733824,,,,,
0.064470276,,,,,
0.04574768,,,,,
0.08280099,,,,,
0.04106042,,,,,
0.034101807,,,,,
0.05541582,,,,,
-0.038241092,,,,,
-0.08738788,,,,,
-0.03503152,,,,,
-0.05519355,,,,,
-0.026142808,,,,,
-0.052507363,,,,,
-0.078262776,,,,,
-0.025014225,,,,,
-0.07076266,,,,,
0.026259478,,,,,
0.06288894,,,,,
-0.03283525,,,,,
-0.07676071,,,,,
-0.08959586,,,,,
-0.04403032,,,,,
-0.08554236,,,,,
-0.032485045,,,,,
-0.03582516,,,,,
-0.024251595,,,,,
-0.012604122,,,,,
0.061973963,,,,,
0.08015738,,,,,
0.08300658,,,,,
0.0656746,,,,,
0.087808415,,,,,
0.059746046,,,,,
0.07473381,,,,,
-0.09236284,,,,,
-0.025620317,,,,,
-0.050129116,,,,,
-0.040278003,,,,,
-0.06612473,,,,,
-0.09114252,,,,,
-0.07070519,,,,,
-0.073488325,,,,,
-0.06386944,,,,,
-0.040745467,,,,,
0.031165253,,,,,
0.09255252,,,,,
-0.078444526,,,,,
-0.04722446,,,,,
-0.08436923,,,,,
-0.041946914,,,,,
-0.031056747,,,,,
-0.06675031,,,,,
-0.045326225,,,,,
0.024124565,,,,,
0.054282147,,,,,
0.03833939,,,,,
0.03536294,,,,,
0.08745855,,,,,
0.08760533,,,,,
0.041747034,,,,,
0.07106909,,,,,
-0.05181908,,,,,
-0.030925862,,,,,
-0.04617892,,,,,
-0.09094309,,,,,
-0.047397893,,,,,
-0.09442059,,,,,
-0.054175388,,,,,
-0.039455824,,,,,
-0.09312965,,,,,
-0.092899874,,,,,
-0.08085101,,,,,
0.05760905,,,,,
-0.06259657,,,,,
-0.07887882,,,,,
-0.06274018,,,,,
-0.06757047,,,,,
-0.05354589,,,,,
-0.056412585,,,,,
-0.07496238,,,,,
-0.05337067,,,,,
0.028803814,,,,,
-0.077884026,,,,,
0.05250604,,,,,
0.09497156,,,,,
0.06700441,,,,,
0.08103114,,,,,
0.028956685,,,,,
-0.09584691,,,,,
-0.06966105,,,,,
-0.06086489,,,,,
-0.092505924,,,,,
-0.0295717,,,,,
-0.04457466,,,,,
-0.064713255,,,,,
-0.03286298,,,,,
-0.053948056,,,,,
-0.078636,,,,,
-0.06425273,,,,,
-0.0720285,,,,,
-0.031605057,,,,,
-0.052403692,,,,,
-0.03243964,,,,,
-0.035747744,,,,,
-0.044280536,,,,,
-0.0691011,,,,,
-0.084127046,,,,,
-0.052200627,,,,,
-0.07028519,,,,,
0.03960367,,,,,
-0.022248752,,,,,
-0.02198315,,,,,
0.081822105,,,,,
0.08843326,,,,,
0.038896672,,,,,
-0.026597124,,,,,
-0.05233482,,,,,
-0.07328121,,,,,
-0.04227095,,,,,
-0.030511841,,,,,
-0.039531466,,,,,
-0.09049202,,,,,
-0.08195145,,,,,
-0.08102575,,,,,
-0.04556074,,,,,
-0.08861312,,,,,
0.078875,,,,,
-0.0548241,,,,,
-0.0680337,,,,,
-0.04532119,,,,,
-0.033599354,,,,,
-0.08862686,,,,,
-0.057918392,,,,,
-0.05141847,,,,,
-0.08499594,,,,,
-0.07532133,,,,,
-0.02875463,,,,,
0.031066466,,,,,
0.012367296,,,,,
-0.06337926,,,,,
-0.090822406,,,,,
-0.08292301,,,,,
-0.031219522,,,,,
-0.08598938,,,,,
-0.06177934,,,,,
-0.053520042,,,,,
-0.0744964,,,,,
-0.06417594,,,,,
-0.029457167,,,,,
-0.057637796,,,,,
-0.083726086,,,,,
-0.063664384,,,,,
0.07216786,,,,,
0.07614709,,,,,
0.05663387,,,,,
-0.09189594,,,,,
-0.028621199,,,,,
-0.09342638,,,,,
-0.032323845,,,,,
-0.02578643,,,,,
-0.08055765,,,,,
-0.07384551,,,,,
-0.06201954,,,,,
-0.038665902,,,,,
-0.06594749,,,,,
-0.0252593,,,,,
-0.0057453983,,,,,
-0.026729405,,,,,
-0.047654185,,,,,
-0.027684128,,,,,
-0.086058974,,,,,
-0.04641709,,,,,
-0.029795155,,,,,
-0.044620726,,,,,
-0.07508876,,,,,
-0.03902211,,,,,
-0.025537012,,,,,
-0.03504748,,,,,
-0.04632515,,,,,
0.028060498,,,,,
0.026028503,,,,,
0.07743586,,,,,
-0.07364586,,,,,
-0.06554086,,,,,
-0.03274254,,,,,
-0.040330123,,,,,
-0.061456595,,,,,
-0.07601123,,,,,
-0.051326185,,,,,
-0.029838707,,,,,
-0.0760664,,,,,
-0.06622763,,,,,
-0.09235381,,,,,
-0.049815685,,,,,
0.028858988,,,,,
-0.046532318,,,,,
-0.062384773,,,,,
-0.061880868,,,,,
-0.039519355,,,,,
-0.0538591,,,,,
-0.028378818,,,,,
-0.08449544,,,,,
-0.07691704,,,,,
-0.036784507,,,,,
-0.04614041,,,,,
-0.09362415,,,,,
0.062815964,,,,,
0.05863575,,,,,
0.06404583,,,,,
0.066213876,,,,,
-0.092251554,,,,,
-0.048795536,,,,,
-0.09140263,,,,,
-0.068082005,,,,,
-0.026346574,,,,,
-0.031233585,,,,,
-0.054841153,,,,,
-0.04299551,,,,,
-0.06514999,,,,,
-0.09539548,,,,,
-0.040483788,,,,,
-0.020902291,,,,,
-0.0095342025,,,,,
0.07050402,,,,,
-0.049000233,,,,,
-0.08554089,,,,,
-0.08850347,,,,,
-0.067115694,,,,,
-0.043895815,,,,,
-0.06976326,,,,,
-0.059130263,,,,,
-0.04721999,,,,,
-0.0774297,,,,,
-0.036228176,,,,,
-0.06855846,,,,,
0.075162895,,,,,
0.04934011,,,,,
-0.025261829,,,,,
-0.072005965,,,,,
-0.0727283,,,,,
-0.05078243,,,,,
-0.081644006,,,,,
-0.06234693,,,,,
-0.044613462,,,,,
-0.0484617,,,,,
-0.0848769,,,,,
-0.0823338,,,,,
-0.06798421,,,,,
-0.04761872,,,,,
-0.08635487,,,,,
-0.016069133,,,,,
-0.038236342,,,,,
-0.037408564,,,,,
-0.029069401,,,,,
-0.07050775,,,,,
-0.07844773,,,,,
-0.04351602,,,,,
-0.06974125,,,,,
-0.03623262,,,,,
-0.034727313,,,,,
-0.07066506,,,,,
-0.02763508,,,,,
-0.029808827,,,,,
-0.08389624,,,,,
-0.08064381,,,,,
-0.07019711,,,,,
-0.09341864,,,,,
-0.02608278,,,,,
-0.057335768,,,,,
-0.037251655,,,,,
-0.09177668,,,,,
-0.025319496,,,,,
-0.033938155,,,,,
-0.025045855,,,,,
-0.059098702,,,,,
-0.09164486,,,,,
-0.024336554,,,,,
0.017903537,,,,,
-0.00090969267,,,,,
-0.09222106,,,,,
-0.04962228,,,,,
-0.051274847,,,,,
-0.0692063,,,,,
-0.024388004,,,,,
-0.08584385,,,,,
-0.05784816,,,,,
-0.034614753,,,,,
-0.07539064,,,,,
-0.084765665,,,,,
-0.048242044,,,,,
-0.042544547,,,,,
-0.03360069,,,,,
-0.08768739,,,,,
-0.02917453,,,,,
-0.07283772,,,,,
-0.05322127,,,,,
-0.05644721,,,,,
-0.095353775,,,,,
-0.08129655,,,,,
-0.04055531,,,,,
-0.03847376,,,,,
-0.027519118,,,,,
-0.046281725,,,,,
-0.042560566,,,,,
-0.03152537,,,,,
-0.014854022,,,,,
0.028111843,,,,,
-0.040246923,,,,,
-0.06992362,,,,,
-0.065337636,,,,,
-0.03017187,,,,,
-0.09133677,,,,,
-0.08172458,,,,,
-0.078352526,,,,,
-0.080897726,,,,,
-0.09258581,,,,,
-0.039575342,,,,,
-0.026138896,,,,,
-0.08999174,,,,,
-0.034278587,,,,,
-0.02932211,,,,,
-0.05959354,,,,,
-0.06404602,,,,,
-0.07047638,,,,,
-0.07711866,,,,,
-0.06359859,,,,,
-0.029936042,,,,,
-0.0695697,,,,,
-0.06949426,,,,,
-0.03775887,,,,,
-0.056233406,,,,,
-0.085865155,,,,,
-0.053778596,,,,,
0.028126433,,,,,
0.010732362,,,,,
0.027489565,,,,,
-0.04822323,,,,,
-0.06537864,,,,,
-0.090809144,,,,,
-0.041571677,,,,,
-0.069521345,,,,,
-0.06700829,,,,,
-0.029453404,,,,,
-0.06204708,,,,,
-0.07431843,,,,,
-0.054254442,,,,,
-0.028397778,,,,,
-0.054989453,,,,,
-0.060370926,,,,,
-0.03021257,,,,,
-0.08203127,,,,,
-0.09012099,,,,,
-0.08557099,,,,,
-0.036747977,,,,,
-0.045789827,,,,,
-0.08396122,,,,,
-0.09118135,,,,,
-0.043039978,,,,,
-0.09235027,,,,,
-0.072160214,,,,,
-0.045105208,,,,,
0.024903793,,,,,
-0.012727133,,,,,
-0.028606828,,,,,
-0.055655174,,,,,
-0.027956204,,,,,
-0.02543967,,,,,
-0.029050436,,,,,
-0.050160427,,,,,
-0.05615935,,,,,
-0.06610935,,,,,
-0.054113418,,,,,
0.038956918,,,,,
0.06266722,,,,,
0.077861525,,,,,
0.032380544,,,,,
0.05927219,,,,,
-0.091906935,,,,,
-0.0824124,,,,,
-0.046683993,,,,,
0.03412949,,,,,
0.047819998,,,,,
0.07760863,,,,,
0.03653205,,,,,
0.04529804,,,,,
0.04574518,,,,,
0.067603,,,,,
0.032738477,,,,,
-0.013493581,,,,,
-0.018945703,,,,,
0.0014483759,,,,,
0.023302471,,,,,
-0.007780581,,,,,
0.011063178,,,,,
0.062858865,,,,,
0.07011589,,,,,
0.061251536,,,,,
0.04053352,,,,,
0.03963367,,,,,
0.086752996,,,,,
0.032759894,,,,,
0.07133969,,,,,
0.0500682,,,,,
0.08261587,,,,,
0.045115527,,,,,
0.07418059,,,,,
0.03334696,,,,,
0.034942716,,,,,
0.05808054,,,,,
0.07929813,,,,,
0.046414398,,,,,
0.028991643,,,,,
0.053333376,,,,,
0.04740786,,,,,
0.04680702,,,,,
-0.030056052,,,,,
0.01149637,,,,,
-0.023896975,,,,,
-0.00035725322,,,,,
0.027675336,,,,,
-0.034033295,,,,,
0.05911301,,,,,
0.032870498,,,,,
0.037854765,,,,,
0.0872816,,,,,
0.07906247,,,,,
0.041763235,,,,,
0.055513892,,,,,
0.07370126,,,,,
0.05385479,,,,,
0.08159195,,,,,
0.060964074,,,,,
0.0881803,,,,,
0.048910934,,,,,
0.08988577,,,,,
0.052823097,,,,,
0.07671586,,,,,
0.05821013,,,,,
0.024256837,,,,,
0.080271944,,,,,
0.04237801,,,,,
0.027722772,,,,,
0.06642393,,,,,
0.032050323,,,,,
-0.022209687,,,,,
0.026705824,,,,,
-0.004219102,,,,,
0.0044549876,,,,,
0.0059257452,,,,,
0.0010620527,,,,,
0.033033542,,,,,
0.036537454,,,,,
0.05843491,,,,,
0.054038998,,,,,
0.039388068,,,,,
0.050029032,,,,,
0.08688434,,,,,
0.08893814,,,,,
0.09958821,,,,,
0.07915324,,,,,
0.028311132,,,,,
0.084961385,,,,,
0.09323564,,,,,
0.034217216,,,,,
0.06578208,,,,,
0.026290474,,,,,
0.045616515,,,,,
0.07885054,,,,,
0.07906538,,,,,
0.041292977,,,,,
-0.03438093,,,,,
0.008329822,,,,,
-0.014537918,,,,,
0.0068894117,,,,,
0.03428404,,,,,
-0.010655868,,,,,
0.030138455,,,,,
0.02827317,,,,,
0.000496528,,,,,
-0.03471626,,,,,
-0.027863108,,,,,
0.0128705595,,,,,
-0.00087870023,,,,,
0.018652422,,,,,
0.003506865,,,,,
0.027463123,,,,,
-0.0416321,,,,,
-0.08508954,,,,,
-0.10745721,,,,,
-0.05160974,,,,,
0.032034744,,,,,
-0.0047870367,,,,,
0.014371021,,,,,
0.022052621,,,,,
-0.00037235025,,,,,
0.004248436,,,,,
0.014449107,,,,,
-0.03114225,,,,,
0.02384512,,,,,
-0.024015602,,,,,
-0.033486232,,,,,
-0.0102458475,,,,,
-0.030275652,,,,,
-0.0067505157,,,,,
0.029168718,,,,,
0.0062121837,,,,,
-0.07591692,,,,,
-0.06057545,,,,,
-0.3524049,,,,,
-0.3355621,,,,,
-0.32688564,,,,,
-0.16104293,,,,,
-0.185751,,,,,
-0.28463298,,,,,
-0.30270997,,,,,
-0.24328901,,,,,
-0.21963184,,,,,
-0.3828182,,,,,
-0.46424302,,,,,
-0.34517315,,,,,
-0.15776344,,,,,
-0.2475276,,,,,
-0.26151872,,,,,
-0.14428727,,,,,
-0.2748367,,,,,
-0.33404619,,,,,
0.0034636941,,,,,
-0.0061019277,,,,,
-0.009985354,,,,,
0.03172819,,,,,
0.027221724,,,,,
0.018985251,,,,,
-0.053401146,,,,,
-0.5387305,,,,,
-0.19696727,,,,,
-0.083201416,,,,,
-0.20625205,,,,,
-0.28797823,,,,,
-0.23931144,,,,,
-0.21042189,,,,,
-0.29128325,,,,,
-0.23965362,,,,,
-0.21560434,,,,,
-0.0657826,,,,,
-0.079854146,,,,,
-0.115219526,,,,,
-0.1867189,,,,,
-0.11364212,,,,,
-0.1331775,,,,,
-0.103790544,,,,,
-0.08263213,,,,,
-0.09291199,,,,,
0.0056784614,,,,,
-0.17762654,,,,,
-0.17565705,,,,,
-0.09663303,,,,,
0.0031896406,,,,,
0.021519382,,,,,
-0.026914675,,,,,
0.031488087,,,,,
-0.07026371,,,,,
-0.59117424,,,,,
-0.38265678,,,,,
-0.2743441,,,,,
-0.22952603,,,,,
-0.32161087,,,,,
-0.5217423,,,,,
-0.42373043,,,,,
-0.26779905,,,,,
-0.22632222,,,,,
-0.3456826,,,,,
-0.33257833,,,,,
-0.16567706,,,,,
-0.15137897,,,,,
-0.1750717,,,,,
-0.14320534,,,,,
-0.1580609,,,,,
-0.10069721,,,,,
-0.11309088,,,,,
-0.07646411,,,,,
-0.06281836,,,,,
-0.11795384,,,,,
-0.27886194,,,,,
-0.051808998,,,,,
-0.50945127,,,,,
0.024617555,,,,,
-0.016343249,,,,,
-0.04469573,,,,,
0.15851952,,,,,
0.14243771,,,,,
0.21540262,,,,,
-0.09362273,,,,,
-0.095060915,,,,,
-0.057122927,,,,,
-0.19838342,,,,,
-0.14950044,,,,,
-0.12591036,,,,,
-0.1531294,,,,,
-0.089301206,,,,,
-0.054994836,,,,,
-0.07216175,,,,,
-0.112718366,,,,,
-0.10691847,,,,,
-0.10010942,,,,,
-0.11719643,,,,,
-0.040819813,,,,,
0.14763254,,,,,
0.14190477,,,,,
0.09638043,,,,,
0.09388511,,,,,
0.32889226,,,,,
0.49917138,,,,,
-0.13335153,,,,,
-0.44957113,,,,,
-0.02681135,,,,,
0.023919422,,,,,
-0.14507154,,,,,
0.08140934,,,,,
-0.21056521,,,,,
-0.08381985,,,,,
-0.06757047,,,,,
-0.08121671,,,,,
-0.042468548,,,,,
-0.02878009,,,,,
-0.007993059,,,,,
-0.006074721,,,,,
0.03431486,,,,,
0.018734029,,,,,
0.007852064,,,,,
-0.024666397,,,,,
-0.05492166,,,,,
-0.07008941,,,,,
-0.10699294,,,,,
-0.087878406,,,,,
-0.05046891,,,,,
-0.028662058,,,,,
-0.022440713,,,,,
0.009039896,,,,,
0.0287824,,,,,
-0.05170798,,,,,
-0.5194167,,,,,
-0.42704275,,,,,
-0.017877264,,,,,
-0.25771606,,,,,
-0.048544772,,,,,
-0.051749516,,,,,
-0.033628695,,,,,
-0.03513634,,,,,
-0.06440481,,,,,
-0.055237133,,,,,
-0.056958426,,,,,
-0.04639426,,,,,
-0.07256574,,,,,
-0.043531165,,,,,
0.0010734041,,,,,
-0.030057685,,,,,
0.02662271,,,,,
0.043569002,,,,,
-0.024600562,,,,,
-0.013695541,,,,,
0.0027313186,,,,,
-0.011589371,,,,,
0.0015836216,,,,,
0.002734465,,,,,
-0.02386496,,,,,
-0.014554243,,,,,
-0.07308876,,,,,
-0.18290976,,,,,
-0.05365747,,,,,
-0.48317114,,,,,
0.0108989095,,,,,
-0.37927994,,,,,
0.030947233,,,,,
0.0037288424,,,,,
0.031341366,,,,,
-0.026603173,,,,,
-0.084134996,,,,,
-0.097214915,,,,,
-0.042674057,,,,,
-0.034574006,,,,,
-0.0071879486,,,,,
-0.026613932,,,,,
-0.049269006,,,,,
0.014863992,,,,,
0.054454673,,,,,
0.08896632,,,,,
0.024843922,,,,,
0.04691644,,,,,
0.040966243,,,,,
0.0297363,,,,,
-0.0109324055,,,,,
0.04113877,,,,,
0.0437826,,,,,
0.055322025,,,,,
-0.003530893,,,,,
-0.08382763,,,,,
0.09948077,,,,,
-0.39677283,,,,,
-0.82619715,,,,,
-0.33415595,,,,,
0.1534852,,,,,
0.02408573,,,,,
0.048027933,,,,,
0.023468083,,,,,
-0.005401495,,,,,
-0.044543847,,,,,
-0.006768874,,,,,
0.0011348599,,,,,
-0.044927817,,,,,
0.003014475,,,,,
0.0065566376,,,,,
-0.011921935,,,,,
0.057588592,,,,,
0.055887055,,,,,
0.040827475,,,,,
0.022639288,,,,,
0.042053383,,,,,
-0.000796685,,,,,
0.036718335,,,,,
0.05091431,,,,,
0.024138188,,,,,
-0.06394883,,,,,
-0.008217936,,,,,
0.1134067,,,,,
-0.0077134985,,,,,
-0.19791313,,,,,
-0.1594086,,,,,
-0.14791381,,,,,
-0.1632318,,,,,
-0.13059072,,,,,
-0.034540273,,,,,
0.013436487,,,,,
0.0041106623,,,,,
-0.008300516,,,,,
0.045467105,,,,,
0.083621964,,,,,
0.020583218,,,,,
0.05786452,,,,,
0.078781165,,,,,
0.036316887,,,,,
-0.027098235,,,,,
-0.0042370455,,,,,
0.0008308287,,,,,
0.0015252681,,,,,
0.06459788,,,,,
0.021462293,,,,,
0.054179978,,,,,
0.03648116,,,,,
0.012680538,,,,,
0.018816965,,,,,
-0.056660708,,,,,
-0.09745282,,,,,
0.005772783,,,,,
0.45926616,,,,,
-0.16444089,,,,,
-0.12743598,,,,,
-0.24112174,,,,,
-0.20981795,,,,,
-0.06556119,,,,,
0.032576777,,,,,
0.0406963,,,,,
0.08393989,,,,,
0.09416875,,,,,
0.10098765,,,,,
0.110237,,,,,
0.1277555,,,,,
0.10066457,,,,,
0.03596193,,,,,
-0.033559285,,,,,
0.04995176,,,,,
0.020346634,,,,,
-0.031575914,,,,,
0.04132376,,,,,
0.07081415,,,,,
0.07480157,,,,,
0.091656886,,,,,
0.05987743,,,,,
0.029362531,,,,,
-0.03563756,,,,,
0.00991103,,,,,
-0.19050522,,,,,
0.19629703,,,,,
-0.13356417,,,,,
-0.23387243,,,,,
-0.24052899,,,,,
-0.04238668,,,,,
0.01832151,,,,,
0.15081935,,,,,
0.118219726,,,,,
0.15101138,,,,,
0.11498463,,,,,
0.15464585,,,,,
0.20097922,,,,,
0.18034983,,,,,
0.14659628,,,,,
0.028336152,,,,,
0.0055506863,,,,,
0.121925265,,,,,
0.11195405,,,,,
0.058836196,,,,,
0.09337849,,,,,
0.0925095,,,,,
0.09399688,,,,,
0.10472682,,,,,
0.07267488,,,,,
0.045235734,,,,,
-0.10940849,,,,,
-0.09548569,,,,,
-0.17995596,,,,,
-0.27041906,,,,,
-0.1094326,,,,,
-0.2283805,,,,,
-0.122939296,,,,,
0.16687566,,,,,
0.07288904,,,,,
0.09815971,,,,,
0.14321028,,,,,
0.11470602,,,,,
0.15452042,,,,,
0.16800873,,,,,
0.12249233,,,,,
0.19793959,,,,,
0.09101177,,,,,
0.010854074,,,,,
0.050347343,,,,,
0.1731471,,,,,
0.14847516,,,,,
0.10898532,,,,,
0.13095649,,,,,
0.104837194,,,,,
0.18564434,,,,,
0.21018933,,,,,
0.065779395,,,,,
0.14602898,,,,,
-0.081442796,,,,,
-0.07999144,,,,,
-0.48322004,,,,,
-0.5176342,,,,,
-0.04727775,,,,,
-0.23672621,,,,,
-0.23128678,,,,,
0.026054995,,,,,
0.066781566,,,,,
0.12208303,,,,,
0.08135437,,,,,
0.095564686,,,,,
0.10786251,,,,,
0.097122304,,,,,
0.107093945,,,,,
0.17092395,,,,,
0.04076272,,,,,
0.031234285,,,,,
0.10097152,,,,,
0.19197337,,,,,
0.1665999,,,,,
0.1600314,,,,,
0.105480395,,,,,
0.09139049,,,,,
0.17151134,,,,,
0.12866418,,,,,
0.082038246,,,,,
0.041882824,,,,,
-0.10708422,,,,,
-0.06746048,,,,,
-0.30143583,,,,,
-0.48995358,,,,,
-0.12943421,,,,,
-0.24583244,,,,,
-0.27416405,,,,,
0.029304588,,,,,
0.18861988,,,,,
0.10432575,,,,,
0.105368294,,,,,
0.102309786,,,,,
0.12594219,,,,,
0.06465875,,,,,
0.0669999,,,,,
0.104401894,,,,,
0.052159693,,,,,
0.083445765,,,,,
0.105279066,,,,,
0.13507792,,,,,
0.13614663,,,,,
0.11949718,,,,,
0.1254096,,,,,
0.101944484,,,,,
0.11666752,,,,,
0.0050675734,,,,,
0.026713239,,,,,
-0.013829111,,,,,
-0.09565789,,,,,
-0.16328098,,,,,
-0.43999666,,,,,
-0.47959164,,,,,
-0.16780634,,,,,
-0.055504106,,,,,
-0.046408635,,,,,
0.07120469,,,,,
0.049019434,,,,,
0.10942092,,,,,
0.07739152,,,,,
0.0648011,,,,,
0.05754729,,,,,
0.0559429,,,,,
0.072109975,,,,,
0.032609582,,,,,
0.040413637,,,,,
0.067379445,,,,,
0.048379473,,,,,
0.07893872,,,,,
0.11933074,,,,,
0.14354923,,,,,
0.12320971,,,,,
0.11726823,,,,,
0.027208095,,,,,
-0.006606141,,,,,
0.029287942,,,,,
-0.019547919,,,,,
-0.2810096,,,,,
-0.37374187,,,,,
0.06560266,,,,,
-0.4642923,,,,,
-0.21470636,,,,,
-0.23173437,,,,,
0.043550123,,,,,
-0.20236367,,,,,
0.012685576,,,,,
0.11388074,,,,,
0.11423559,,,,,
0.07905765,,,,,
0.14212213,,,,,
0.013603777,,,,,
-0.003277769,,,,,
0.079037495,,,,,
0.08312979,,,,,
0.052845135,,,,,
0.09098799,,,,,
0.123144165,,,,,
0.08998086,,,,,
0.1413767,,,,,
0.06788841,,,,,
0.043804098,,,,,
-0.020027744,,,,,
-0.05378315,,,,,
-0.064357184,,,,,
-0.15213513,,,,,
-0.3244611,,,,,
-0.34227663,,,,,
-0.24504662,,,,,
-0.47584066,,,,,
0.020392437,,,,,
-0.24123766,,,,,
0.2425957,,,,,
-0.29590893,,,,,
-0.10077435,,,,,
0.08171662,,,,,
0.15044053,,,,,
0.13660853,,,,,
0.1301088,,,,,
0.061448622,,,,,
0.068376504,,,,,
0.04225992,,,,,
0.06195168,,,,,
0.04498584,,,,,
0.13179432,,,,,
0.13688861,,,,,
0.07595291,,,,,
0.05859381,,,,,
0.037439708,,,,,
-0.0074032797,,,,,
-0.044174626,,,,,
-0.115363285,,,,,
-0.12887344,,,,,
-0.24137634,,,,,
-0.28232852,,,,,
-0.3332498,,,,,
-0.19700572,,,,,
-0.76256955,,,,,
0.34636608,,,,,
-0.21416797,,,,,
0.18072693,,,,,
-0.16652362,,,,,
-0.03717182,,,,,
0.056623586,,,,,
0.054365255,,,,,
0.018530637,,,,,
-0.0061803902,,,,,
0.010199738,,,,,
-0.012142953,,,,,
0.05260167,,,,,
0.04994707,,,,,
0.10919804,,,,,
0.1582432,,,,,
0.10402098,,,,,
0.04250239,,,,,
0.003266734,,,,,
-0.06135856,,,,,
-0.008119727,,,,,
-0.02286081,,,,,
-0.11781204,,,,,
-0.17497127,,,,,
-0.2973882,,,,,
-0.31496227,,,,,
-0.30740976,,,,,
0.14888966,,,,,
-0.29917687,,,,,
0.023136606,,,,,
-0.52301264,,,,,
0.03899867,,,,,
-0.044384062,,,,,
-0.0778815,,,,,
0.014686252,,,,,
-0.010806866,,,,,
-0.062042065,,,,,
-0.0836131,,,,,
-0.07779574,,,,,
-0.07748967,,,,,
-0.059694007,,,,,
-0.05299804,,,,,
-0.015035227,,,,,
0.09431917,,,,,
0.038485363,,,,,
-0.027422538,,,,,
-0.06924109,,,,,
-0.070828065,,,,,
-0.04175044,,,,,
-0.06401957,,,,,
-0.10153227,,,,,
-0.20780556,,,,,
-0.27399766,,,,,
-0.2767616,,,,,
-0.28013495,,,,,
-0.2679575,,,,,
-0.04707322,,,,,
-0.025353326,,,,,
-0.32846087,,,,,
-0.045858074,,,,,
-0.19002236,,,,,
-0.12555635,,,,,
-0.062932275,,,,,
-0.028532112,,,,,
-0.13140424,,,,,
-0.11525483,,,,,
-0.13446681,,,,,
-0.15946093,,,,,
-0.13155611,,,,,
-0.13266672,,,,,
-0.06424311,,,,,
0.0151677495,,,,,
0.0075203376,,,,,
-0.088284105,,,,,
-0.052821603,,,,,
-0.035478026,,,,,
-0.033330247,,,,,
-0.12447297,,,,,
-0.15753481,,,,,
-0.23343004,,,,,
-0.18837862,,,,,
-0.21118124,,,,,
-0.14957774,,,,,
-0.26677856,,,,,
0.11230684,,,,,
0.0718032,,,,,
-0.096348494,,,,,
-0.19865502,,,,,
-0.22585382,,,,,
-0.08080923,,,,,
0.015263472,,,,,
-0.080490015,,,,,
-0.079623066,,,,,
-0.070598364,,,,,
-0.11810611,,,,,
-0.09353203,,,,,
-0.09359953,,,,,
-0.1254184,,,,,
-0.035404626,,,,,
-0.060428362,,,,,
-0.041289587,,,,,
-0.055305872,,,,,
-0.07873053,,,,,
-0.09414743,,,,,
-0.04128455,,,,,
-0.014313629,,,,,
-0.0304759,,,,,
-0.14614113,,,,,
-0.1174924,,,,,
-0.011845757,,,,,
-0.41035414,,,,,
-0.9247416,,,,,
-0.11165716,,,,,
0.035042673,,,,,
-0.074030556,,,,,
-0.189435,,,,,
-0.11595512,,,,,
-0.026866728,,,,,
-0.052849703,,,,,
-0.0053188563,,,,,
-0.03222926,,,,,
-0.039664198,,,,,
-0.04754688,,,,,
-0.02313772,,,,,
-0.04017186,,,,,
-0.012957842,,,,,
-0.0037140967,,,,,
7.5867494e-05,,,,,
-0.058417022,,,,,
-0.028180966,,,,,
-0.04834737,,,,,
0.0026980196,,,,,
-0.042121332,,,,,
0.02155843,,,,,
0.13084711,,,,,
-0.019248443,,,,,
-0.019193152,,,,,
0.14502813,,,,,
-0.11169799,,,,,
-0.5385765,,,,,
-0.12873691,,,,,
-0.022006445,,,,,
